,TrainSize,Train/Test,Accuracy,SplitID
398,166,Train,98.79518072289156,99
399,166,Test,94.6,99
400,183,Train,97.26775956284153,0
401,183,Test,96.8,0
402,183,Train,98.36065573770492,1
403,183,Test,96.5,1
404,183,Train,98.90710382513662,2
405,183,Test,95.19999999999999,2
406,183,Train,96.72131147540983,3
407,183,Test,94.6,3
408,183,Train,96.17486338797814,4
409,183,Test,94.89999999999999,4
410,183,Train,97.81420765027322,5
411,183,Test,95.6,5
412,183,Train,97.26775956284153,6
413,183,Test,96.6,6
414,183,Train,98.90710382513662,7
415,183,Test,95.7,7
416,183,Train,98.90710382513662,8
417,183,Test,98.1,8
418,183,Train,95.08196721311475,9
419,183,Test,96.39999999999999,9
420,183,Train,98.36065573770492,10
421,183,Test,96.3,10
422,183,Train,98.90710382513662,11
423,183,Test,94.89999999999999,11
424,183,Train,98.36065573770492,12
425,183,Test,96.3,12
426,183,Train,97.26775956284153,13
427,183,Test,96.1,13
428,183,Train,98.90710382513662,14
429,183,Test,95.7,14
430,183,Train,97.26775956284153,15
431,183,Test,93.7,15
432,183,Train,97.81420765027322,16
433,183,Test,96.1,16
434,183,Train,98.36065573770492,17
435,183,Test,95.89999999999999,17
436,183,Train,98.36065573770492,18
437,183,Test,96.3,18
438,183,Train,98.90710382513662,19
439,183,Test,96.3,19
440,183,Train,97.26775956284153,20
441,183,Test,96.39999999999999,20
442,183,Train,97.81420765027322,21
443,183,Test,96.7,21
444,183,Train,96.72131147540983,22
445,183,Test,93.5,22
446,183,Train,96.17486338797814,23
447,183,Test,94.69999999999999,23
448,183,Train,97.26775956284153,24
449,183,Test,94.19999999999999,24
450,183,Train,97.81420765027322,25
451,183,Test,95.39999999999999,25
452,183,Train,97.26775956284153,26
453,183,Test,97.3,26
454,183,Train,96.17486338797814,27
455,183,Test,95.5,27
456,183,Train,97.26775956284153,28
457,183,Test,94.39999999999999,28
458,183,Train,99.4535519125683,29
459,183,Test,95.19999999999999,29
460,183,Train,97.26775956284153,30
461,183,Test,97.6,30
462,183,Train,97.26775956284153,31
463,183,Test,95.7,31
464,183,Train,99.4535519125683,32
465,183,Test,95.6,32
466,183,Train,97.26775956284153,33
467,183,Test,95.0,33
468,183,Train,98.90710382513662,34
469,183,Test,97.3,34
470,183,Train,96.72131147540983,35
471,183,Test,94.39999999999999,35
472,183,Train,97.26775956284153,36
473,183,Test,95.89999999999999,36
474,183,Train,97.26775956284153,37
475,183,Test,96.39999999999999,37
476,183,Train,97.81420765027322,38
477,183,Test,96.6,38
478,183,Train,96.72131147540983,39
479,183,Test,96.5,39
480,183,Train,98.90710382513662,40
481,183,Test,95.6,40
482,183,Train,98.36065573770492,41
483,183,Test,96.7,41
484,183,Train,97.26775956284153,42
485,183,Test,94.19999999999999,42
486,183,Train,98.90710382513662,43
487,183,Test,93.8,43
488,183,Train,97.81420765027322,44
489,183,Test,95.8,44
490,183,Train,96.72131147540983,45
491,183,Test,95.1,45
492,183,Train,98.36065573770492,46
493,183,Test,97.0,46
494,183,Train,97.81420765027322,47
495,183,Test,95.0,47
496,183,Train,95.62841530054644,48
497,183,Test,94.69999999999999,48
498,183,Train,97.26775956284153,49
499,183,Test,97.6,49
500,183,Train,97.26775956284153,50
501,183,Test,95.3,50
502,183,Train,96.17486338797814,51
503,183,Test,93.2,51
504,183,Train,97.81420765027322,52
505,183,Test,96.1,52
506,183,Train,97.26775956284153,53
507,183,Test,94.89999999999999,53
508,183,Train,96.72131147540983,54
509,183,Test,95.3,54
510,183,Train,97.81420765027322,55
511,183,Test,96.39999999999999,55
512,183,Train,97.26775956284153,56
513,183,Test,97.0,56
514,183,Train,97.26775956284153,57
515,183,Test,93.8,57
516,183,Train,96.72131147540983,58
517,183,Test,94.19999999999999,58
518,183,Train,97.81420765027322,59
519,183,Test,96.7,59
520,183,Train,96.72131147540983,60
521,183,Test,96.89999999999999,60
522,183,Train,97.81420765027322,61
523,183,Test,96.39999999999999,61
524,183,Train,96.17486338797814,62
525,183,Test,94.5,62
526,183,Train,98.36065573770492,63
527,183,Test,97.3,63
528,183,Train,97.81420765027322,64
529,183,Test,95.8,64
530,183,Train,97.26775956284153,65
531,183,Test,96.1,65
532,183,Train,98.90710382513662,66
533,183,Test,94.0,66
534,183,Train,97.81420765027322,67
535,183,Test,95.89999999999999,67
536,183,Train,97.26775956284153,68
537,183,Test,97.1,68
538,183,Train,97.81420765027322,69
539,183,Test,96.7,69
540,183,Train,97.81420765027322,70
541,183,Test,96.8,70
542,183,Train,97.81420765027322,71
543,183,Test,97.2,71
544,183,Train,95.62841530054644,72
545,183,Test,94.39999999999999,72
546,183,Train,98.90710382513662,73
547,183,Test,95.89999999999999,73
548,183,Train,98.90710382513662,74
549,183,Test,95.5,74
550,183,Train,96.72131147540983,75
551,183,Test,93.8,75
552,183,Train,97.26775956284153,76
553,183,Test,95.1,76
554,183,Train,96.17486338797814,77
555,183,Test,95.89999999999999,77
556,183,Train,97.81420765027322,78
557,183,Test,94.89999999999999,78
558,183,Train,96.72131147540983,79
559,183,Test,95.8,79
560,183,Train,96.72131147540983,80
561,183,Test,95.89999999999999,80
562,183,Train,97.26775956284153,81
563,183,Test,95.39999999999999,81
564,183,Train,98.90710382513662,82
565,183,Test,95.1,82
566,183,Train,98.90710382513662,83
567,183,Test,96.0,83
568,183,Train,96.17486338797814,84
569,183,Test,94.89999999999999,84
570,183,Train,97.81420765027322,85
571,183,Test,95.89999999999999,85
572,183,Train,97.26775956284153,86
573,183,Test,96.6,86
574,183,Train,97.26775956284153,87
575,183,Test,95.5,87
576,183,Train,96.72131147540983,88
577,183,Test,95.19999999999999,88
578,183,Train,98.36065573770492,89
579,183,Test,95.8,89
580,183,Train,96.17486338797814,90
581,183,Test,96.2,90
582,183,Train,97.26775956284153,91
583,183,Test,96.5,91
584,183,Train,99.4535519125683,92
585,183,Test,96.5,92
586,183,Train,97.26775956284153,93
587,183,Test,94.5,93
588,183,Train,98.36065573770492,94
589,183,Test,97.0,94
590,183,Train,97.81420765027322,95
591,183,Test,95.89999999999999,95
592,183,Train,95.62841530054644,96
593,183,Test,95.19999999999999,96
594,183,Train,95.08196721311475,97
595,183,Test,95.89999999999999,97
596,183,Train,98.90710382513662,98
597,183,Test,97.1,98
598,183,Train,97.81420765027322,99
599,183,Test,95.6,99
600,201,Train,97.01492537313433,0
601,201,Test,96.7,0
602,201,Train,98.50746268656717,1
603,201,Test,96.7,1
604,201,Train,99.00497512437812,2
605,201,Test,95.3,2
606,201,Train,96.51741293532339,3
607,201,Test,93.60000000000001,3
608,201,Train,95.52238805970148,4
609,201,Test,95.1,4
610,201,Train,98.50746268656717,5
611,201,Test,95.6,5
612,201,Train,97.51243781094527,6
613,201,Test,96.8,6
614,201,Train,97.51243781094527,7
615,201,Test,95.8,7
616,201,Train,98.50746268656717,8
617,201,Test,98.3,8
618,201,Train,96.01990049751244,9
619,201,Test,96.1,9
620,201,Train,98.00995024875621,10
621,201,Test,96.1,10
622,201,Train,98.50746268656717,11
623,201,Test,95.1,11
624,201,Train,98.50746268656717,12
625,201,Test,97.1,12
626,201,Train,97.01492537313433,13
627,201,Test,96.39999999999999,13
628,201,Train,99.00497512437812,14
629,201,Test,96.1,14
630,201,Train,97.01492537313433,15
631,201,Test,93.30000000000001,15
632,201,Train,96.51741293532339,16
633,201,Test,96.2,16
634,201,Train,98.00995024875621,17
635,201,Test,96.6,17
636,201,Train,98.50746268656717,18
637,201,Test,96.1,18
638,201,Train,99.00497512437812,19
639,201,Test,96.5,19
640,201,Train,97.51243781094527,20
641,201,Test,96.5,20
642,201,Train,98.00995024875621,21
643,201,Test,97.0,21
644,201,Train,97.51243781094527,22
645,201,Test,95.7,22
646,201,Train,97.51243781094527,23
647,201,Test,96.8,23
648,201,Train,97.51243781094527,24
649,201,Test,94.5,24
650,201,Train,98.00995024875621,25
651,201,Test,96.0,25
652,201,Train,97.51243781094527,26
653,201,Test,97.1,26
654,201,Train,97.01492537313433,27
655,201,Test,96.2,27
656,201,Train,98.00995024875621,28
657,201,Test,95.0,28
658,201,Train,99.00497512437812,29
659,201,Test,95.39999999999999,29
660,201,Train,97.01492537313433,30
661,201,Test,97.3,30
662,201,Train,97.51243781094527,31
663,201,Test,95.89999999999999,31
664,201,Train,99.50248756218906,32
665,201,Test,95.89999999999999,32
666,201,Train,97.51243781094527,33
667,201,Test,95.1,33
668,201,Train,99.00497512437812,34
669,201,Test,97.2,34
670,201,Train,97.01492537313433,35
671,201,Test,95.0,35
672,201,Train,97.01492537313433,36
673,201,Test,96.2,36
674,201,Train,97.01492537313433,37
675,201,Test,97.1,37
676,201,Train,97.51243781094527,38
677,201,Test,97.7,38
678,201,Train,98.00995024875621,39
679,201,Test,96.0,39
680,201,Train,99.00497512437812,40
681,201,Test,96.1,40
682,201,Train,98.50746268656717,41
683,201,Test,97.7,41
684,201,Train,97.51243781094527,42
685,201,Test,94.6,42
686,201,Train,98.50746268656717,43
687,201,Test,93.7,43
688,201,Train,98.00995024875621,44
689,201,Test,96.3,44
690,201,Train,98.00995024875621,45
691,201,Test,96.39999999999999,45
692,201,Train,98.00995024875621,46
693,201,Test,97.2,46
694,201,Train,98.00995024875621,47
695,201,Test,95.7,47
696,201,Train,96.51741293532339,48
697,201,Test,95.0,48
698,201,Train,97.51243781094527,49
699,201,Test,97.3,49
700,201,Train,97.01492537313433,50
701,201,Test,95.39999999999999,50
702,201,Train,96.51741293532339,51
703,201,Test,92.5,51
704,201,Train,98.00995024875621,52
705,201,Test,96.2,52
706,201,Train,97.51243781094527,53
707,201,Test,95.5,53
708,201,Train,97.01492537313433,54
709,201,Test,95.39999999999999,54
710,201,Train,97.01492537313433,55
711,201,Test,96.39999999999999,55
712,201,Train,97.51243781094527,56
713,201,Test,96.6,56
714,201,Train,96.01990049751244,57
715,201,Test,93.89999999999999,57
716,201,Train,96.01990049751244,58
717,201,Test,95.3,58
718,201,Train,98.00995024875621,59
719,201,Test,96.7,59
720,201,Train,97.01492537313433,60
721,201,Test,96.7,60
722,201,Train,98.00995024875621,61
723,201,Test,96.39999999999999,61
724,201,Train,98.00995024875621,62
725,201,Test,96.39999999999999,62
726,201,Train,98.00995024875621,63
727,201,Test,96.8,63
728,201,Train,98.00995024875621,64
729,201,Test,95.89999999999999,64
730,201,Train,97.01492537313433,65
731,201,Test,96.5,65
732,201,Train,98.00995024875621,66
733,201,Test,94.69999999999999,66
734,201,Train,98.00995024875621,67
735,201,Test,95.6,67
736,201,Train,97.51243781094527,68
737,201,Test,97.3,68
738,201,Train,98.00995024875621,69
739,201,Test,96.6,69
740,201,Train,98.50746268656717,70
741,201,Test,96.89999999999999,70
742,201,Train,98.00995024875621,71
743,201,Test,97.3,71
744,201,Train,96.51741293532339,72
745,201,Test,96.0,72
746,201,Train,99.00497512437812,73
747,201,Test,95.8,73
748,201,Train,99.00497512437812,74
749,201,Test,95.39999999999999,74
750,201,Train,98.50746268656717,75
751,201,Test,96.2,75
752,201,Train,97.51243781094527,76
753,201,Test,95.5,76
754,201,Train,96.51741293532339,77
755,201,Test,96.2,77
756,201,Train,98.00995024875621,78
757,201,Test,95.3,78
758,201,Train,97.51243781094527,79
759,201,Test,96.3,79
760,201,Train,96.51741293532339,80
761,201,Test,96.1,80
762,201,Train,97.51243781094527,81
763,201,Test,95.7,81
764,201,Train,98.00995024875621,82
765,201,Test,95.7,82
766,201,Train,99.00497512437812,83
767,201,Test,96.3,83
768,201,Train,96.51741293532339,84
769,201,Test,95.0,84
770,201,Train,98.00995024875621,85
771,201,Test,96.1,85
772,201,Train,97.51243781094527,86
773,201,Test,96.7,86
774,201,Train,97.51243781094527,87
775,201,Test,95.39999999999999,87
776,201,Train,98.00995024875621,88
777,201,Test,95.5,88
778,201,Train,98.00995024875621,89
779,201,Test,95.89999999999999,89
780,201,Train,97.01492537313433,90
781,201,Test,96.8,90
782,201,Train,97.51243781094527,91
783,201,Test,95.89999999999999,91
784,201,Train,98.50746268656717,92
785,201,Test,96.6,92
786,201,Train,98.00995024875621,93
787,201,Test,95.39999999999999,93
788,201,Train,97.01492537313433,94
789,201,Test,97.3,94
790,201,Train,98.00995024875621,95
791,201,Test,96.1,95
792,201,Train,95.52238805970148,96
793,201,Test,96.5,96
794,201,Train,95.52238805970148,97
795,201,Test,95.8,97
796,201,Train,99.50248756218906,98
797,201,Test,97.6,98
798,201,Train,98.50746268656717,99
799,201,Test,96.3,99
800,221,Train,96.83257918552036,0
801,221,Test,96.39999999999999,0
802,221,Train,99.09502262443439,1
803,221,Test,96.89999999999999,1
804,221,Train,98.64253393665159,2
805,221,Test,95.5,2
806,221,Train,96.38009049773756,3
807,221,Test,93.89999999999999,3
808,221,Train,95.47511312217195,4
809,221,Test,95.1,4
810,221,Train,98.19004524886877,5
811,221,Test,96.8,5
812,221,Train,98.19004524886877,6
813,221,Test,97.5,6
814,221,Train,97.28506787330316,7
815,221,Test,95.8,7
816,221,Train,97.73755656108597,8
817,221,Test,98.1,8
818,221,Train,97.73755656108597,9
819,221,Test,96.6,9
820,221,Train,98.19004524886877,10
821,221,Test,96.3,10
822,221,Train,98.64253393665159,11
823,221,Test,96.0,11
824,221,Train,98.64253393665159,12
825,221,Test,97.8,12
826,221,Train,97.28506787330316,13
827,221,Test,96.2,13
828,221,Train,99.5475113122172,14
829,221,Test,96.2,14
830,221,Train,97.73755656108597,15
831,221,Test,94.3,15
832,221,Train,97.28506787330316,16
833,221,Test,97.0,16
834,221,Train,98.64253393665159,17
835,221,Test,96.7,17
836,221,Train,98.64253393665159,18
837,221,Test,96.3,18
838,221,Train,99.09502262443439,19
839,221,Test,96.1,19
840,221,Train,97.73755656108597,20
841,221,Test,97.3,20
842,221,Train,97.73755656108597,21
843,221,Test,97.0,21
844,221,Train,97.73755656108597,22
845,221,Test,96.39999999999999,22
846,221,Train,97.28506787330316,23
847,221,Test,97.2,23
848,221,Train,97.73755656108597,24
849,221,Test,94.19999999999999,24
850,221,Train,98.19004524886877,25
851,221,Test,96.39999999999999,25
852,221,Train,97.73755656108597,26
853,221,Test,97.39999999999999,26
854,221,Train,97.73755656108597,27
855,221,Test,96.0,27
856,221,Train,98.19004524886877,28
857,221,Test,95.19999999999999,28
858,221,Train,99.09502262443439,29
859,221,Test,95.89999999999999,29
860,221,Train,97.28506787330316,30
861,221,Test,97.3,30
862,221,Train,97.73755656108597,31
863,221,Test,96.0,31
864,221,Train,99.5475113122172,32
865,221,Test,96.1,32
866,221,Train,98.19004524886877,33
867,221,Test,97.5,33
868,221,Train,98.64253393665159,34
869,221,Test,97.1,34
870,221,Train,97.28506787330316,35
871,221,Test,94.69999999999999,35
872,221,Train,97.73755656108597,36
873,221,Test,96.5,36
874,221,Train,96.83257918552036,37
875,221,Test,97.2,37
876,221,Train,98.19004524886877,38
877,221,Test,97.5,38
878,221,Train,97.28506787330316,39
879,221,Test,95.89999999999999,39
880,221,Train,98.19004524886877,40
881,221,Test,96.1,40
882,221,Train,98.64253393665159,41
883,221,Test,97.6,41
884,221,Train,98.19004524886877,42
885,221,Test,96.2,42
886,221,Train,98.19004524886877,43
887,221,Test,96.3,43
888,221,Train,97.28506787330316,44
889,221,Test,96.7,44
890,221,Train,97.73755656108597,45
891,221,Test,96.8,45
892,221,Train,98.19004524886877,46
893,221,Test,97.6,46
894,221,Train,98.19004524886877,47
895,221,Test,95.89999999999999,47
